DATE,DTWEXBGS
2013-10-25,92.1299600000000000
2013-11-01,92.5359800000000000
2013-11-08,93.2607200000000000
2013-11-15,93.4920250000000000
2013-11-22,93.2562000000000000
2013-11-29,93.5980000000000000
2013-12-06,93.7020600000000000
2013-12-13,93.2536500000000000
2013-12-20,93.4796200000000000
2013-12-27,93.6783000000000000
2014-01-03,93.6791000000000000
2014-01-10,94.1006400000000000
2014-01-17,94.2811200000000000
2014-01-24,94.8059750000000000
2014-01-31,94.9909600000000000
2014-02-07,94.9565200000000000
2014-02-14,94.5621500000000000
2014-02-21,94.4101666666666667
2014-02-28,94.5426400000000000
2014-03-07,94.3409250000000000
2014-03-14,94.3304600000000000
2014-03-21,94.6229000000000000
2014-03-28,94.5249600000000000
2014-04-04,94.2818000000000000
2014-04-11,93.7138800000000000
2014-04-18,93.9111600000000000
2014-04-25,94.1109200000000000
2014-05-02,93.9490800000000000
2014-05-09,93.5259000000000000
2014-05-16,93.6479600000000000
2014-05-23,93.6666800000000000
2014-05-30,93.7947500000000000
2014-06-06,94.0116400000000000
2014-06-13,93.9466600000000000
2014-06-20,93.9020800000000000
2014-06-27,93.5735600000000000
2014-07-04,93.2262500000000000
2014-07-11,93.3327200000000000
2014-07-18,93.5816400000000000
2014-07-25,93.6691200000000000
2014-08-01,94.2287400000000000
2014-08-08,94.5943400000000000
2014-08-15,94.4221600000000000
2014-08-22,94.5510800000000000
2014-08-29,94.7767400000000000
2014-09-05,95.1045750000000000
2014-09-12,95.8310200000000000
2014-09-19,96.0697000000000000
2014-09-26,96.7475800000000000
2014-10-03,97.5415800000000000
2014-10-10,97.4154400000000000
2014-10-17,97.3352750000000000
2014-10-24,97.4154200000000000
2014-10-31,97.4692800000000000
2014-11-07,98.8111800000000000
2014-11-14,99.0041000000000000
2014-11-21,99.2049000000000000
2014-11-28,99.4919000000000000
2014-12-05,100.4811600000000000
2014-12-12,101.1918000000000000
2014-12-19,101.7108200000000000
2014-12-26,102.2150000000000000
2015-01-02,102.4164000000000000
2015-01-09,103.3648400000000000
2015-01-16,103.1798600000000000
2015-01-23,103.9009500000000000
2015-01-30,104.7969600000000000
2015-02-06,104.8433800000000000
2015-02-13,105.1704800000000000
2015-02-20,105.2436000000000000
2015-02-27,105.4467200000000000
2015-03-06,106.2345750000000000
2015-03-13,108.2502800000000000
2015-03-20,108.1960800000000000
2015-03-27,106.5311400000000000
2015-04-03,106.8907200000000000
2015-04-10,106.6291200000000000
2015-04-17,106.9192200000000000
2015-04-24,106.3401400000000000
2015-05-01,105.2652200000000000
2015-05-08,105.1275000000000000
2015-05-15,104.5633600000000000
2015-05-22,105.3483200000000000
2015-05-29,106.8240500000000000
2015-06-05,106.6849800000000000
2015-06-12,106.1583400000000000
2015-06-19,105.7311600000000000
2015-06-26,106.0335400000000000
2015-07-03,106.7045750000000000
2015-07-10,107.4330400000000000
2015-07-17,107.9588200000000000
2015-07-24,108.7278600000000000
2015-07-31,108.8398400000000000
2015-08-07,109.4880000000000000
2015-08-14,109.6849800000000000
2015-08-21,110.2158400000000000
2015-08-28,110.4011000000000000
2015-09-04,110.7538000000000000
2015-09-11,110.7401750000000000
2015-09-18,110.2359400000000000
2015-09-25,111.2569400000000000
2015-10-02,111.1977800000000000
2015-10-09,109.8242400000000000
2015-10-16,109.0497500000000000
2015-10-23,109.7928600000000000
2015-10-30,110.3892000000000000
2015-11-06,110.7534400000000000
2015-11-13,111.9315000000000000
2015-11-20,112.0510200000000000
2015-11-27,112.0130750000000000
2015-12-04,112.0023800000000000
2015-12-11,112.4055600000000000
2015-12-18,113.1401600000000000
2015-12-25,113.2149250000000000
2016-01-01,113.2565250000000000
2016-01-08,114.5406400000000000
2016-01-15,115.3188400000000000
2016-01-22,116.0495333333333333
2016-01-29,115.4347333333333333
2016-02-05,114.6790400000000000
2016-02-12,114.2667000000000000
2016-02-19,114.0498500000000000
2016-02-26,114.0929600000000000
2016-03-04,113.5703400000000000
2016-03-11,112.4110600000000000
2016-03-18,111.6688800000000000
2016-03-25,111.3315600000000000
2016-04-01,110.6356600000000000
2016-04-08,110.6380200000000000
2016-04-15,110.0595600000000000
2016-04-22,109.7492800000000000
2016-04-29,109.5653200000000000
2016-05-06,109.7298600000000000
2016-05-13,110.7990600000000000
2016-05-20,111.6246400000000000
2016-05-27,112.1510800000000000
2016-06-03,112.1977750000000000
2016-06-10,110.7956800000000000
2016-06-17,111.8042400000000000
2016-06-24,111.0085200000000000
2016-07-01,112.3114000000000000
2016-07-08,112.4851750000000000
2016-07-15,112.1429400000000000
2016-07-22,112.6343000000000000
2016-07-29,112.8136000000000000
2016-08-05,111.9807600000000000
2016-08-12,111.5131000000000000
2016-08-19,110.6852600000000000
2016-08-26,111.1226000000000000
2016-09-02,112.1496200000000000
2016-09-09,111.2954500000000000
2016-09-16,112.5583800000000000
2016-09-23,112.8095600000000000
2016-09-30,112.4916800000000000
2016-10-07,112.8516600000000000
2016-10-14,113.6315000000000000
2016-10-21,113.4095200000000000
2016-10-28,113.9286400000000000
2016-11-04,113.8560200000000000
2016-11-11,114.3697750000000000
2016-11-18,117.0583800000000000
2016-11-25,117.7456500000000000
2016-12-02,117.6222400000000000
2016-12-09,117.0022800000000000
2016-12-16,117.5235600000000000
2016-12-23,118.6410000000000000
2016-12-30,118.7978500000000000
2017-01-06,118.5800000000000000
2017-01-13,118.3520200000000000
2017-01-20,117.7693333333333333
2017-01-27,117.1170200000000000
2017-02-03,116.1753800000000000
2017-02-10,116.2101600000000000
2017-02-17,116.2728000000000000
2017-02-24,116.0681750000000000
2017-03-03,116.3208600000000000
2017-03-10,116.6697000000000000
2017-03-17,116.0094600000000000
2017-03-24,114.8150600000000000
2017-03-31,114.5377400000000000
2017-04-07,114.9798800000000000
2017-04-14,114.8155800000000000
2017-04-21,114.5622800000000000
2017-04-28,114.7214400000000000
2017-05-05,114.7230200000000000
2017-05-12,115.0824200000000000
2017-05-19,114.0123400000000000
2017-05-26,113.5522400000000000
2017-06-02,113.3358250000000000
2017-06-09,112.8590800000000000
2017-06-16,112.6341000000000000
2017-06-23,113.0784000000000000
2017-06-30,112.2751200000000000
2017-07-07,112.4534500000000000
2017-07-14,111.6673000000000000
2017-07-21,110.4484200000000000
2017-07-28,110.2002000000000000
2017-08-04,109.9063000000000000
2017-08-11,110.2733800000000000
2017-08-18,110.2454600000000000
2017-08-25,109.6953800000000000
2017-09-01,109.2200600000000000
2017-09-08,108.2716250000000000
2017-09-15,108.4144800000000000
2017-09-22,108.6736200000000000
2017-09-29,109.9015000000000000
2017-10-06,110.4611200000000000
2017-10-13,110.2973000000000000
2017-10-20,110.7347800000000000
2017-10-27,111.5595600000000000
2017-11-03,111.7972200000000000
2017-11-10,111.7301000000000000
2017-11-17,111.4064600000000000
2017-11-24,110.7078000000000000
2017-12-01,110.2696000000000000
2017-12-08,110.8007400000000000
2017-12-15,111.2195800000000000
2017-12-22,110.9697000000000000
2017-12-29,110.6062000000000000
2018-01-05,109.5367500000000000
2018-01-12,109.4975000000000000
2018-01-19,108.1213750000000000
2018-01-26,107.2762400000000000
2018-02-02,106.9186000000000000
2018-02-09,107.8256400000000000
2018-02-16,107.4565600000000000
2018-02-23,107.7599250000000000
2018-03-02,108.2083000000000000
2018-03-09,108.0881800000000000
2018-03-16,108.0363400000000000
2018-03-23,108.1382000000000000
2018-03-30,107.4469400000000000
2018-04-06,107.6835000000000000
2018-04-13,107.3087000000000000
2018-04-20,107.3797400000000000
2018-04-27,109.1208400000000000
2018-05-04,109.9339400000000000
2018-05-11,110.6404000000000000
2018-05-18,111.2022200000000000
2018-05-25,111.5187400000000000
2018-06-01,111.9239500000000000
2018-06-08,112.0031200000000000
2018-06-15,112.5549000000000000
2018-06-22,113.5036200000000000
2018-06-29,113.5162000000000000
2018-07-06,113.2767000000000000
2018-07-13,112.7858400000000000
2018-07-20,113.3193800000000000
2018-07-27,113.0561000000000000
2018-08-03,112.8805000000000000
2018-08-10,113.4045800000000000
2018-08-17,114.7661000000000000
2018-08-24,113.9123200000000000
2018-08-31,113.7252200000000000
2018-09-07,114.7083500000000000
2018-09-14,114.3188000000000000
2018-09-21,113.6700000000000000
2018-09-28,113.7419000000000000
2018-10-05,114.2237600000000000
2018-10-12,114.5092250000000000
2018-10-19,114.3568800000000000
2018-10-26,115.3338200000000000
2018-11-02,116.0319400000000000
2018-11-09,115.7270400000000000
2018-11-16,116.3683750000000000
2018-11-23,116.1955250000000000
2018-11-30,116.5919400000000000
2018-12-07,116.0970750000000000
2018-12-14,116.5671600000000000
2018-12-21,116.2343600000000000
2018-12-28,116.0120250000000000
2019-01-04,115.4441750000000000
2019-01-11,114.3030000000000000
2019-01-18,114.3589250000000000
2019-01-25,114.4888750000000000
2019-02-01,113.8885000000000000
2019-02-08,114.2140000000000000
2019-02-15,114.9567400000000000
2019-02-22,114.4479333333333333
2019-03-01,114.1950400000000000
2019-03-08,115.0621800000000000
2019-03-15,114.8677800000000000
2019-03-22,114.3339000000000000
2019-03-29,114.9147400000000000
2019-04-05,114.9423800000000000
2019-04-12,114.5249600000000000
2019-04-19,114.6165400000000000
2019-04-26,115.3171000000000000
2019-05-03,115.3346200000000000
2019-05-10,115.5761200000000000
2019-05-17,116.0389400000000000
2019-05-24,116.2313000000000000
2019-05-31,116.4994000000000000
2019-06-07,116.0635800000000000
2019-06-14,115.5708600000000000
2019-06-21,115.4560000000000000
2019-06-28,114.6211400000000000
2019-07-05,114.8700750000000000
2019-07-12,114.9651400000000000
2019-07-19,114.8647400000000000
2019-07-26,115.2781800000000000
2019-08-02,115.7891200000000000
2019-08-09,116.5996400000000000
2019-08-16,116.9763800000000000
2019-08-23,117.3202600000000000
2019-08-30,117.9049800000000000
2019-09-06,117.6492750000000000
2019-09-13,117.0147200000000000
2019-09-20,117.0518200000000000
2019-09-27,117.5267600000000000
2019-10-04,117.8147400000000000
2019-10-11,117.4181200000000000
2019-10-18,116.4637500000000000
2019-10-25,116.0600200000000000
2019-11-01,115.9631400000000000
2019-11-08,116.1083400000000000
2019-11-15,116.6671750000000000
2019-11-22,116.6784800000000000
2019-11-29,117.0787000000000000
2019-12-06,116.6953800000000000
2019-12-13,116.0615200000000000
2019-12-20,115.6269600000000000
2019-12-27,115.5540000000000000
2020-01-03,114.8986000000000000
2020-01-10,115.1066600000000000
2020-01-17,115.0147400000000000
2020-01-24,115.3802750000000000
2020-01-31,115.7522600000000000
2020-02-07,116.1426200000000000
2020-02-14,116.4046000000000000
2020-02-21,116.9177000000000000
2020-02-28,117.4146800000000000
2020-03-06,116.7190000000000000
2020-03-13,118.8591400000000000
2020-03-20,123.5214400000000000
2020-03-27,124.2582000000000000
2020-04-03,123.5331000000000000
2020-04-10,123.0306200000000000
2020-04-17,122.8163000000000000
2020-04-24,123.7809400000000000
2020-05-01,123.1123000000000000
2020-05-08,123.0666600000000000
2020-05-15,123.4246600000000000
2020-05-22,122.3832000000000000
2020-05-29,121.2352750000000000
2020-06-05,119.4718800000000000
2020-06-12,118.9423000000000000
2020-06-19,119.9811600000000000
2020-06-26,119.9866600000000000
2020-07-03,120.2763250000000000
2020-07-10,119.4640400000000000
2020-07-17,119.1422800000000000
2020-07-24,118.3669600000000000
2020-07-31,117.3173200000000000
2020-08-07,117.4388200000000000
2020-08-14,117.2670400000000000
2020-08-21,116.7609000000000000
2020-08-28,116.6008000000000000
2020-09-04,115.9042000000000000
2020-09-11,116.1497500000000000
2020-09-18,115.4619600000000000
2020-09-25,117.1279400000000000
2020-10-02,117.1200400000000000
2020-10-09,116.0559000000000000
2020-10-16,115.8738000000000000
2020-10-23,115.1456800000000000
2020-10-30,115.7146400000000000
2020-11-06,115.0722800000000000
2020-11-13,114.1769500000000000
2020-11-20,113.6355800000000000
2020-11-27,113.4607333333333333
2020-12-04,112.4944600000000000
2020-12-11,111.9755200000000000
2020-12-18,111.7213400000000000
2020-12-25,112.0453333333333333
2021-01-01,111.5364250000000000
2021-01-08,111.1283800000000000
2021-01-15,111.4887000000000000
2021-01-22,111.4079000000000000
2021-01-29,111.9211600000000000
2021-02-05,112.3978000000000000
2021-02-12,111.6910800000000000
2021-02-19,111.9295250000000000
2021-02-26,112.0720000000000000
2021-03-05,112.8681800000000000
2021-03-12,113.5603600000000000
2021-03-19,113.0302000000000000
2021-03-26,113.5510800000000000
2021-04-02,113.8976600000000000
2021-04-09,113.2264400000000000
2021-04-16,112.8308600000000000
2021-04-23,112.1920200000000000
2021-04-30,111.8793400000000000
2021-05-07,111.8746600000000000
2021-05-14,111.2077400000000000
2021-05-21,110.9549400000000000
2021-05-28,110.8633000000000000
2021-06-04,110.7663250000000000
2021-06-11,110.6865000000000000
2021-06-18,111.8219600000000000
2021-06-25,112.4965200000000000
2021-07-02,112.4325200000000000
2021-07-09,113.0017250000000000
2021-07-16,112.9473000000000000
2021-07-23,113.5284200000000000
2021-07-30,112.9658000000000000
2021-08-06,112.9029400000000000
2021-08-13,113.3220400000000000
2021-08-20,113.8281200000000000
2021-08-27,113.6869200000000000
2021-09-03,112.9222600000000000
2021-09-10,113.0588750000000000
2021-09-17,113.1928200000000000
2021-09-24,113.7401000000000000
2021-10-01,114.3539400000000000
2021-10-08,114.5034000000000000
2021-10-15,114.3927000000000000
2021-10-22,113.6995400000000000
2021-10-29,113.7079400000000000
2021-11-05,114.2709400000000000
2021-11-12,114.0752750000000000
2021-11-19,115.0202400000000000
2021-11-26,116.1247250000000000
2021-12-03,116.2003200000000000
2021-12-10,115.7727200000000000
2021-12-17,116.0137800000000000
2021-12-24,115.8623750000000000
2021-12-31,115.3984000000000000
2022-01-07,115.2763000000000000
2022-01-14,114.6086400000000000
2022-01-21,114.6201750000000000
2022-01-28,115.5070400000000000
2022-02-04,115.2361600000000000
2022-02-11,114.8728800000000000
2022-02-18,114.8635000000000000
2022-02-25,115.1470750000000000
2022-03-04,115.8861600000000000
2022-03-11,117.0707600000000000
2022-03-18,116.6850600000000000
2022-03-25,115.9612000000000000
2022-04-01,115.5123800000000000
2022-04-08,115.9842000000000000
2022-04-15,116.5329800000000000
2022-04-22,117.1746600000000000
2022-04-29,119.3263000000000000
2022-05-06,119.8003600000000000
2022-05-13,120.7534000000000000
2022-05-20,119.8741800000000000
2022-05-27,118.6671200000000000
2022-06-03,118.2601250000000000
2022-06-10,118.8106600000000000
2022-06-17,121.2742200000000000
2022-06-24,120.6058750000000000
2022-07-01,120.8514600000000000
2022-07-08,122.7125250000000000
2022-07-15,123.5232600000000000
2022-07-22,122.6526000000000000
2022-07-29,122.3952000000000000
2022-08-05,121.9913000000000000
2022-08-12,121.2561400000000000
2022-08-19,122.1278200000000000
2022-08-26,123.1846000000000000
2022-09-02,123.7771000000000000
2022-09-09,124.4992500000000000
2022-09-16,124.4039800000000000
2022-09-23,125.8700000000000000
2022-09-30,128.0100400000000000
2022-10-07,126.9367400000000000
2022-10-14,127.9662250000000000
2022-10-21,127.9299200000000000
2022-10-28,127.1659800000000000
2022-11-04,127.5324600000000000
2022-11-11,125.6641500000000000
2022-11-18,123.5306000000000000
2022-11-25,124.0234750000000000
2022-12-02,122.9705000000000000
2022-12-09,122.6632800000000000
2022-12-16,122.3445400000000000
2022-12-23,122.2454600000000000
2022-12-30,121.7243750000000000
2023-01-06,121.6888000000000000
2023-01-13,119.8143600000000000
2023-01-20,119.3151750000000000
2023-01-27,119.0557600000000000
2023-02-03,118.8777800000000000
2023-02-10,120.2224000000000000
2023-02-17,120.3152800000000000
2023-02-24,121.0864000000000000
2023-03-03,121.1221200000000000
2023-03-10,121.2899200000000000
2023-03-17,121.4851800000000000
2023-03-24,120.6067000000000000
2023-03-31,119.7832600000000000
2023-04-07,119.3990600000000000
2023-04-14,119.2383600000000000
2023-04-21,119.3540000000000000
2023-04-28,119.5061800000000000
2023-05-05,119.3043200000000000
2023-05-12,119.0384800000000000
2023-05-19,119.7365000000000000
2023-05-26,120.6430200000000000
2023-06-02,120.5911000000000000
2023-06-09,119.9964800000000000
2023-06-16,119.1958400000000000
2023-06-23,119.2055000000000000
2023-06-30,119.5801800000000000
2023-07-07,119.7115250000000000
2023-07-14,118.2790400000000000
2023-07-21,117.7884200000000000
2023-07-28,118.1762600000000000
2023-08-04,119.0864600000000000
2023-08-11,119.7523400000000000
2023-08-18,120.6909400000000000
2023-08-25,120.6864000000000000
2023-09-01,120.6403200000000000
2023-09-08,122.1412500000000000
2023-09-15,121.5628800000000000
2023-09-22,121.6299200000000000
2023-09-29,122.8047200000000000
2023-10-06,123.8271600000000000
2023-10-13,123.4308000000000000
2023-10-20,123.8291000000000000
2023-10-27,123.9573800000000000
2023-11-03,123.4415000000000000
2023-11-10,122.3015750000000000
2023-11-17,121.6979800000000000
2023-11-24,120.6469250000000000
2023-12-01,120.2655200000000000
2023-12-08,120.9237000000000000
2023-12-15,120.7255200000000000
2023-12-22,119.8061800000000000
2023-12-29,118.9095500000000000
2024-01-05,119.8455250000000000
2024-01-12,119.9863200000000000
2024-01-19,121.1337250000000000
2024-01-26,121.0720400000000000
2024-02-02,120.9665400000000000
2024-02-09,121.4089400000000000
2024-02-16,121.5871800000000000
2024-02-23,121.4066750000000000
2024-03-01,121.4301200000000000
2024-03-08,120.8573200000000000
2024-03-15,120.5472400000000000
2024-03-22,121.2667600000000000
2024-03-29,121.4272800000000000
2024-04-05,121.5042200000000000
2024-04-12,121.7785200000000000
2024-04-19,123.2870800000000000
2024-04-26,123.2421600000000000
2024-05-03,122.9879800000000000
2024-05-10,122.4379800000000000
2024-05-17,121.9440400000000000
